cod,mpio_name,ADO|EU/LWAL+DNO,CR+PC/LWAL+DUL,CR/LINF+DNO,CR/LINF+DUL,CR/LWAL+DUL,MATO/LN,MCF/LWAL+DNO,MCF/LWAL+DUL,MR/LWAL+DUL,MUR+ST/LWAL+DNO,MUR/LWAL+DNO,UNK,W+WO/LN+DNO,CR/LINF+DUH,CR/LWAL+DUH,MCF/LWAL+DUH,MR/LWAL+DUH,CR/LINF+DUM,CR/LWAL+DUM,MCF/LWAL+DUM,MR/LWAL+DUM
25489,Nimaima,43,9,0,0,0,2,20,0,0,9,231,54,4,0,0,0,0,0,0,0,0
25491,Nocaima,57,42,0,0,0,3,31,0,0,13,385,179,1,0,0,0,0,0,0,0,0
25506,Venecia,9,14,0,0,4,0,28,0,0,10,268,49,30,0,0,0,0,0,0,0,0
25513,Pacho,47,32,0,0,5,6,205,0,0,111,2663,545,54,0,0,0,0,0,0,0,0
25518,Paime,36,8,0,0,0,1,11,0,0,10,180,59,44,0,0,0,0,0,0,0,0
25524,Pandi,40,14,0,0,1,2,25,0,0,12,283,157,12,0,0,0,0,0,0,0,0
25530,Paratebueno,4,7,0,0,2,15,83,0,0,48,1085,138,62,0,0,0,0,0,0,0,0
25535,Pasca,7,7,0,0,0,2,42,0,0,28,582,48,11,0,0,0,0,0,0,0,0
25572,Puerto Salgar,4,26,0,0,17,13,251,0,0,144,3152,516,202,0,0,0,0,0,0,0,0
25580,Pulí,43,8,0,0,0,0,12,0,0,11,217,75,2,0,0,0,0,0,0,0,0
25592,Quebradanegra,4,13,0,0,1,1,23,0,0,9,277,83,5,0,0,0,0,0,0,0,0
25594,Quetame,14,14,0,0,1,1,33,0,0,20,435,84,2,0,0,0,0,0,0,0,0
25596,Quipile,76,12,0,0,0,1,21,0,0,15,314,108,4,0,0,0,0,0,0,0,0
25599,Apulo,48,28,0,0,3,9,59,0,0,38,789,355,9,0,0,0,0,0,0,0,0
25612,Ricaurte,36,34,0,0,9,40,107,0,0,49,1188,2111,55,0,0,0,0,0,0,0,0
25645,San Antonio del Tequendama,6,11,0,0,0,2,42,0,0,20,543,146,3,0,0,0,0,0,0,0,0
25649,San Bernardo,96,81,0,0,0,1,44,0,0,25,577,98,42,0,0,0,0,0,0,0,0
25653,San Cayetano,0,3,0,0,0,1,17,0,0,14,289,61,22,0,0,0,0,0,0,0,0
25658,San Francisco,2,3,0,0,1,1,59,0,0,24,693,120,0,0,0,0,0,0,0,0,0
25662,San Juan de Río Seco,176,59,0,0,1,4,72,0,0,47,969,282,22,0,0,0,0,0,0,0,0
25718,Sasaima,9,21,0,0,0,2,41,0,0,19,507,85,5,0,0,0,0,0,0,0,0
25736,Sesquilé,34,64,0,0,0,0,76,0,0,39,1024,152,14,0,0,0,0,0,0,0,0
25740,Sibaté,7,147,0,0,0,11,0,0,0,11,47,312,7,0,0,0,0,0,0,0,0
25743,Silvania,14,44,0,0,2,2,128,0,0,60,1602,731,17,0,0,0,0,0,0,0,0
25745,Simijaca,44,20,0,0,0,0,114,0,0,56,1492,197,10,0,0,0,0,0,0,0,0
25754,Soacha,84,1239,13271,0,0,784,5871,0,0,557,42985,7696,872,0,0,0,0,2489,1896,12038,912
25758,Sopó,24,39,0,0,3,2,233,0,0,107,2848,193,8,0,0,0,0,0,0,0,0
25769,Subachoque,22,32,0,0,1,0,135,0,0,59,1691,125,3,0,0,0,0,0,0,0,0
25772,Suesca,28,24,0,0,1,1,127,0,0,59,1626,201,6,0,0,0,0,0,0,0,0
25777,Supatá,31,12,0,0,0,0,29,0,0,19,410,93,11,0,0,0,0,0,0,0,0
25779,Susa,60,15,0,0,0,1,26,0,0,14,358,66,1,0,0,0,0,0,0,0,0
25781,Sutatausa,6,13,0,0,0,0,34,0,0,17,422,64,8,0,0,0,0,0,0,0,0
25785,Tabio,15,65,0,0,3,0,147,0,0,63,1757,75,8,0,0,0,0,0,0,0,0
25793,Tausa,7,11,0,0,0,0,25,0,0,12,330,96,2,0,0,0,0,0,0,0,0
25797,Tena,7,35,0,0,0,1,30,0,0,17,430,174,2,0,0,0,0,0,0,0,0
25799,Tenjo,18,48,0,0,7,0,112,0,0,45,1214,47,12,0,0,0,0,0,0,0,0
25805,Tibacuy,31,9,0,0,0,0,15,0,0,9,219,70,12,0,0,0,0,0,0,0,0
25807,Tibirita,10,1,0,0,0,0,9,0,0,4,101,59,0,0,0,0,0,0,0,0,0
25815,Tocaima,292,61,0,0,45,27,227,0,0,82,1815,1288,21,0,0,0,0,0,0,0,0
25817,Tocancipá,21,194,0,0,0,0,0,0,0,5,23,278,8,0,0,0,0,0,0,0,0
25823,Topaipí,24,11,0,0,3,8,19,0,0,10,193,68,35,0,0,0,0,0,0,0,0
25839,Ubalá,97,21,0,0,0,0,20,0,0,15,275,103,12,0,0,0,0,0,0,0,0
25841,Ubaque,40,6,0,0,0,0,17,0,0,8,215,46,1,0,0,0,0,0,0,0,0
25843,Villa de San Diego de Ubate,87,91,0,0,0,0,0,0,0,12,47,613,67,0,0,0,0,0,0,0,0
25845,Une,110,12,0,0,0,4,41,0,0,34,624,91,3,0,0,0,0,0,0,0,0
25851,Útica,57,7,0,0,0,5,32,0,0,19,446,195,10,0,0,0,0,0,0,0,0
25862,Vergara,44,25,0,0,0,7,21,0,0,15,283,103,22,0,0,0,0,0,0,0,0
25867,Vianí,13,7,0,0,0,0,21,0,0,11,277,69,1,0,0,0,0,0,0,0,0
25871,Villagómez,25,25,0,0,0,0,8,0,0,5,121,32,8,0,0,0,0,0,0,0,0
25873,Villapinzón,30,8,0,0,0,0,56,0,0,30,744,58,1,0,0,0,0,0,0,0,0
25875,Villeta,16,139,0,0,9,44,290,0,0,127,3484,1221,57,0,0,0,0,0,0,0,0
25878,Viotá,54,46,0,0,2,30,74,0,0,44,1002,443,54,0,0,0,0,0,0,0,0
25885,Yacopí,18,13,0,0,0,16,52,0,0,41,813,240,253,0,0,0,0,0,0,0,0
25898,Zipacón,29,21,0,0,1,0,28,0,0,14,370,88,5,0,0,0,0,0,0,0,0
25899,Zipaquirá,130,146,3611,0,0,3,770,0,0,44,10985,934,58,0,0,0,0,903,135,2910,0
27001,Quibdó,39,74,985,0,0,33,1534,0,0,268,11279,4033,5255,246,465,3150,0,0,0,0,0
27006,Acandí,6,14,0,0,4,29,94,0,0,72,1348,860,1107,0,0,0,0,0,0,0,0
27025,Alto Baudo,19,4,0,0,0,218,7,0,0,6,69,406,1917,0,0,0,0,0,0,0,0
27050,Atrato,2,6,0,0,2,1,46,0,0,35,690,274,341,0,0,0,0,0,0,0,0
27073,Bagadó,5,3,0,0,1,9,43,0,0,36,651,196,825,0,0,0,0,0,0,0,0
27075,Bahía Solano,3,11,0,0,9,0,62,0,0,26,534,176,673,0,0,0,0,0,0,0,0
27077,Bajo Baudó,3,9,0,0,3,13,41,0,0,24,505,100,1102,0,0,0,0,0,0,0,0
27099,Bojaya,10,2,0,0,1,3,14,0,0,9,181,240,1633,0,0,0,0,0,0,0,0
27135,El Cantón del San Pablo,1,2,0,0,0,5,48,0,0,41,782,280,284,0,0,0,0,0,0,0,0
27150,Carmen del Darien,12,2,0,0,0,7,5,0,0,3,59,87,1372,0,0,0,0,0,0,0,0
27160,Cértegui,5,3,0,0,9,5,53,0,0,27,530,276,232,0,0,0,0,0,0,0,0
27205,Condoto,113,7,0,0,2,11,132,0,0,98,1978,556,373,0,0,0,0,0,0,0,0
27245,El Carmen de Atrato,169,16,0,0,1,0,34,0,0,17,410,63,100,0,0,0,0,0,0,0,0
27250,El Litoral del San Juan,5,25,0,0,0,3,9,0,0,3,74,79,797,0,0,0,0,0,0,0,0
27361,Istmina,12,42,0,0,0,5,0,0,0,12,49,1373,1533,0,0,0,0,0,0,0,0
27372,Juradó,4,5,0,0,0,7,19,0,0,11,217,74,696,0,0,0,0,0,0,0,0
27413,Lloró,6,0,0,0,3,1,43,0,0,32,572,244,546,0,0,0,0,0,0,0,0
27425,Medio Atrato,5,2,0,0,0,5,11,0,0,7,143,52,789,0,0,0,0,0,0,0,0
27430,Medio Baudó,6,5,0,0,0,7,18,0,0,14,271,133,1508,0,0,0,0,0,0,0,0
27450,Medio San Juan,5,2,0,0,2,1,36,0,0,36,548,138,721,0,0,0,0,0,0,0,0
27491,Nóvita,3,6,0,0,3,11,52,0,0,31,669,227,586,0,0,0,0,0,0,0,0
27495,Nuquí,3,2,0,0,2,9,15,0,0,10,168,12,248,0,0,0,0,0,0,0,0
27580,Río Iro,1,3,0,0,5,7,38,0,0,24,411,161,393,0,0,0,0,0,0,0,0
27600,Río Quito,4,5,0,0,1,0,46,0,0,36,700,282,633,0,0,0,0,0,0,0,0
27615,Riosucio,20,36,0,0,0,121,0,0,0,30,121,1020,6843,0,0,0,0,0,0,0,0
27660,San José del Palmar,26,11,0,0,4,18,33,0,0,21,379,253,370,0,0,0,0,0,0,0,0
27745,Sipí,2,1,0,0,2,2,21,0,0,13,235,84,365,0,0,0,0,0,0,0,0
27787,Tadó,39,7,0,0,5,8,181,0,0,123,2545,535,545,0,0,0,0,0,0,0,0
27800,Unguía,6,23,0,0,0,18,64,0,0,58,1016,461,1198,0,0,0,0,0,0,0,0
27810,Unión Panamericana,2,3,0,0,1,3,65,0,0,50,982,291,296,0,0,0,0,0,0,0,0
41001,Neiva,733,268,6921,0,0,861,8407,0,0,848,38710,13332,2009,1296,1655,11613,627,0,0,0,0
41006,Acevedo,471,8,0,0,0,14,52,0,0,43,840,268,77,0,0,0,0,0,0,0,0
41013,Agrado,574,3,0,0,6,30,58,0,0,33,671,316,72,0,0,0,0,0,0,0,0
41016,Aipe,334,9,0,0,2,72,160,0,0,113,2386,809,64,0,0,0,0,0,0,0,0
41020,Algeciras,621,3,0,0,2,46,180,0,0,181,3036,1111,195,0,0,0,0,0,0,0,0
41026,Altamira,191,1,0,0,0,3,43,0,0,32,653,166,5,0,0,0,0,0,0,0,0
41078,Baraya,622,2,0,0,2,11,29,0,0,18,365,157,12,0,0,0,0,0,0,0,0
41132,Campoalegre,467,60,0,0,0,28,0,0,0,25,102,977,19,0,0,0,0,0,0,0,0
41206,Colombia,1236,5,0,0,1,7,27,0,0,23,425,624,89,0,0,0,0,0,0,0,0
41244,Elías,223,0,0,0,0,2,19,0,0,13,289,75,6,0,0,0,0,0,0,0,0
41298,Garzón,1195,24,802,0,0,142,695,0,0,106,5440,1516,206,200,46,1538,0,0,0,0,0
41306,Gigante,502,11,0,0,6,13,196,0,0,132,2696,743,22,0,0,0,0,0,0,0,0
41319,Guadalupe,263,4,0,0,1,33,85,0,0,74,1355,260,90,0,0,0,0,0,0,0,0
41349,Hobo,218,41,0,0,0,24,62,0,0,51,1007,383,14,0,0,0,0,0,0,0,0
41357,Iquira,390,125,0,0,1,21,37,0,0,34,607,590,79,0,0,0,0,0,0,0,0
41359,Isnos,110,4,0,0,1,11,85,0,0,76,1357,137,203,0,0,0,0,0,0,0,0
41378,La Argentina,128,28,0,0,2,4,74,0,0,61,1111,167,88,0,0,0,0,0,0,0,0
41396,La Plata,916,25,0,0,0,59,0,0,0,25,103,1056,176,0,0,0,0,0,0,0,0
41483,Nátaga,338,2,0,0,1,4,21,0,0,14,285,160,10,0,0,0,0,0,0,0,0
41503,Oporapa,367,1,0,0,1,6,35,0,0,25,512,102,18,0,0,0,0,0,0,0,0
41518,Paicol,259,0,0,0,0,3,37,0,0,24,528,153,8,0,0,0,0,0,0,0,0
41524,Palermo,610,3,0,0,5,41,252,0,0,162,3548,899,64,0,0,0,0,0,0,0,0
41530,Palestina,124,1,0,0,0,2,19,0,0,18,345,56,35,0,0,0,0,0,0,0,0
41548,Pital,326,0,0,0,1,2,58,0,0,38,824,237,5,0,0,0,0,0,0,0,0
41551,Pitalito,621,51,1522,0,0,62,1442,0,0,180,10862,2772,198,380,92,3081,0,0,0,0,0
41615,Rivera,373,12,0,0,5,27,225,0,0,159,3260,574,17,0,0,0,0,0,0,0,0
41660,Saladoblanco,114,2,0,0,2,3,24,0,0,15,316,62,36,0,0,0,0,0,0,0,0
41668,San Agustín,484,7,0,0,4,10,171,0,0,125,2512,492,158,0,0,0,0,0,0,0,0
41676,Santa María,161,6,0,0,1,3,38,0,0,26,525,177,13,0,0,0,0,0,0,0,0
41770,Suaza,716,1,0,0,2,21,89,0,0,68,1323,268,104,0,0,0,0,0,0,0,0
41791,Tarqui,623,6,0,0,2,31,85,0,0,65,1259,301,75,0,0,0,0,0,0,0,0
41797,Tesalia,349,1,0,0,1,3,95,0,0,70,1459,346,6,0,0,0,0,0,0,0,0
41799,Tello,486,4,0,0,0,18,77,0,0,69,1267,445,30,0,0,0,0,0,0,0,0
41801,Teruel,121,2,0,0,1,1,61,0,0,43,919,197,2,0,0,0,0,0,0,0,0
41807,Timaná,524,6,0,0,0,19,99,0,0,67,1452,212,40,0,0,0,0,0,0,0,0
41872,Villavieja,703,19,0,0,1,7,56,0,0,59,981,336,24,0,0,0,0,0,0,0,0
41885,Yaguará,235,3,0,0,2,14,102,0,0,64,1423,364,30,0,0,0,0,0,0,0,0
44001,Riohacha,959,143,2239,0,0,1453,983,0,0,322,16411,2364,1098,0,0,0,0,559,254,4257,0
44035,Albania,371,45,0,0,4,184,181,0,0,130,2655,133,117,0,0,0,0,0,0,0,0
44078,Barrancas,141,21,0,0,8,104,154,0,0,119,2122,486,26,0,0,0,0,0,0,0,0
44090,Dibulla,61,84,0,0,0,348,0,0,0,40,162,589,247,0,0,0,0,0,0,0,0
44098,Distracción,667,15,0,0,4,45,109,0,0,81,1526,283,8,0,0,0,0,0,0,0,0
44110,El Molino,102,2,0,0,0,0,66,0,0,59,1074,153,10,0,0,0,0,0,0,0,0
44279,Fonseca,604,46,0,0,0,251,0,0,0,27,108,948,99,0,0,0,0,0,0,0,0
44378,Hatonuevo,813,33,0,0,30,23,208,0,0,129,2235,571,19,0,0,0,0,0,0,0,0
44420,La Jagua del Pilar,72,0,0,0,0,5,22,0,0,21,364,45,6,0,0,0,0,0,0,0,0
44430,Maicao,227,358,1205,0,0,1358,471,0,0,200,8383,1739,297,0,0,0,0,300,208,2179,0
44560,Manaure,257,99,0,0,4,629,92,0,0,98,1410,496,230,0,0,0,0,0,0,0,0
44650,San Juan del Cesar,701,22,558,0,0,110,289,0,0,143,5672,1450,167,0,0,0,0,139,30,1467,0
44847,Uribia,486,88,0,0,6,753,112,0,0,141,1758,1002,835,0,0,0,0,0,0,0,0
44855,Urumita,179,0,0,0,8,2,111,0,0,79,1532,88,21,0,0,0,0,0,0,0,0
44874,Villanueva,295,1,0,0,0,32,0,0,0,10,41,213,36,0,0,0,0,0,0,0,0
47001,Santa Marta,138,191,10221,0,0,756,6834,0,0,914,51894,14481,1648,0,0,0,0,1916,2266,14540,729
47030,Algarrobo,222,3,0,0,0,37,135,0,0,141,2358,389,46,0,0,0,0,0,0,0,0
47053,Aracataca,75,12,0,0,0,72,0,0,0,39,155,377,222,0,0,0,0,0,0,0,0
47058,Ariguaní,266,48,0,0,0,78,0,0,0,87,347,545,439,0,0,0,0,0,0,0,0
47161,Cerro San Antonio,47,4,0,0,6,77,83,0,0,103,1266,169,43,0,0,0,0,0,0,0,0
47170,Chivolo,133,9,0,0,19,47,164,0,0,169,2202,432,266,0,0,0,0,0,0,0,0
47189,Ciénaga,62,371,727,0,0,755,698,0,0,479,14284,2016,813,0,0,0,0,180,107,3538,0
47205,Concordia,176,3,0,0,0,72,103,0,0,125,1781,364,32,0,0,0,0,0,0,0,0
47245,El Banco,936,21,371,0,0,440,246,0,0,381,6253,1334,657,0,0,0,0,93,16,1363,0
47258,El Piñon,492,23,0,0,0,95,137,0,0,206,2601,565,112,0,0,0,0,0,0,0,0
47268,El Retén,30,20,0,0,0,70,135,0,0,149,2394,281,90,0,0,0,0,0,0,0,0
47288,Fundación,103,233,773,0,0,104,449,0,0,199,8205,2007,233,0,0,0,0,192,82,2124,0
47318,Guamal,976,4,0,0,9,76,138,0,0,140,2108,390,199,0,0,0,0,0,0,0,0
47460,Nueva Granada,449,49,0,0,6,70,92,0,0,147,1597,317,241,0,0,0,0,0,0,0,0
47541,Pedraza,178,0,0,0,0,45,58,0,0,97,1118,206,36,0,0,0,0,0,0,0,0
47545,Pijiño del Carmen,264,6,0,0,1,73,49,0,0,78,929,251,253,0,0,0,0,0,0,0,0
47551,Pivijay,830,4,0,0,0,32,0,0,0,65,262,1116,136,0,0,0,0,0,0,0,0
47555,Plato,1671,20,329,0,0,199,254,0,0,195,5103,830,620,0,0,0,0,80,66,1234,0
47570,Puebloviejo,38,6,0,0,0,90,0,0,0,76,301,161,288,0,0,0,0,0,0,0,0
47605,Remolino,127,8,0,0,0,41,74,0,0,96,1387,273,17,0,0,0,0,0,0,0,0
47660,Sabanas de San Angel,405,1,0,0,1,19,57,0,0,79,1045,277,341,0,0,0,0,0,0,0,0
47675,Salamina,49,0,0,0,0,27,102,0,0,134,1849,277,30,0,0,0,0,0,0,0,0
47692,San Sebastián de Buenavista,499,98,0,0,0,31,83,0,0,160,1719,432,211,0,0,0,0,0,0,0,0
47703,San Zenón,309,0,0,0,0,5,66,0,0,110,1325,234,66,0,0,0,0,0,0,0,0
47707,Santa Ana,227,43,0,0,1,38,150,0,0,205,2705,329,156,0,0,0,0,0,0,0,0
47720,Santa Bárbara de Pinto,391,52,0,0,0,6,41,0,0,53,773,320,114,0,0,0,0,0,0,0,0
47745,Sitionuevo,3,2,0,0,0,89,0,0,0,128,510,218,1014,0,0,0,0,0,0,0,0
47798,Tenerife,285,17,0,0,0,101,89,0,0,125,1651,261,137,0,0,0,0,0,0,0,0
47960,Zapayán,194,0,0,0,1,43,43,0,0,66,799,152,428,0,0,0,0,0,0,0,0
47980,Zona Bananera,305,21,527,0,0,756,332,0,0,285,7449,1007,793,0,0,0,0,132,91,1847,0
50001,Villavicencio,93,444,10094,0,0,689,12438,0,0,781,56061,20332,1057,1892,2719,17042,765,0,0,0,0
50006,Acacías,10,37,1140,0,0,77,1382,0,0,92,9968,3157,91,286,136,2828,0,0,0,0,0
50110,Barranca de Upía,6,8,0,0,1,45,63,0,0,49,936,167,21,0,0,0,0,0,0,0,0
50124,Cabuyaro,6,11,0,0,0,53,56,0,0,45,863,277,20,0,0,0,0,0,0,0,0
50150,Castilla la Nueva,1,24,0,0,1,63,127,0,0,67,1700,194,107,0,0,0,0,0,0,0,0
50223,Cubarral,1,4,0,0,3,3,90,0,0,43,1117,293,36,0,0,0,0,0,0,0,0
50226,Cumaral,6,18,0,0,5,73,291,0,0,149,3733,662,36,0,0,0,0,0,0,0,0
50245,El Calvario,59,6,0,0,0,0,11,0,0,7,148,78,8,0,0,0,0,0,0,0,0
50251,El Castillo,1,3,0,0,0,56,66,0,0,58,1050,329,86,0,0,0,0,0,0,0,0
50270,El Dorado,2,2,0,0,1,0,33,0,0,18,430,92,24,0,0,0,0,0,0,0,0
50287,Fuente de Oro,8,8,0,0,5,81,139,0,0,100,1963,417,98,0,0,0,0,0,0,0,0
50313,Granada,12,163,1125,0,0,309,1207,0,0,153,9160,3938,182,278,87,2577,0,0,0,0,0
50318,Guamal,0,9,0,0,4,16,153,0,0,84,2059,249,12,0,0,0,0,0,0,0,0
50325,Mapiripán,4,5,0,0,1,55,23,0,0,12,279,168,775,0,0,0,0,0,0,0,0
50330,Mesetas,2,13,0,0,0,4,62,0,0,54,1006,253,218,0,0,0,0,0,0,0,0
50350,La Macarena,7,15,0,0,1,35,57,0,0,46,851,906,1954,0,0,0,0,0,0,0,0
50370,Uribe,5,3,0,0,1,16,28,0,0,19,356,289,1088,0,0,0,0,0,0,0,0
50400,Lejanías,1,2,0,0,2,3,70,0,0,53,1051,95,55,0,0,0,0,0,0,0,0
50450,Puerto Concordia,0,5,0,0,11,15,49,0,0,21,405,141,591,0,0,0,0,0,0,0,0
50568,Puerto Gaitán,13,113,0,0,0,234,0,0,0,10,42,879,848,0,0,0,0,0,0,0,0
50573,Puerto López,12,62,0,0,0,263,0,0,0,38,151,1288,133,0,0,0,0,0,0,0,0
50577,Puerto Lleras,5,3,0,0,4,54,65,0,0,54,945,436,319,0,0,0,0,0,0,0,0
50590,Puerto Rico,2,23,0,0,0,55,79,0,0,69,1248,515,831,0,0,0,0,0,0,0,0
50606,Restrepo,65,36,0,0,38,9,253,0,0,85,2222,465,5,0,0,0,0,0,0,0,0
50680,San Carlos de Guaroa,5,8,0,0,1,122,146,0,0,111,2216,459,50,0,0,0,0,0,0,0,0
50683,San Juan de Arama,7,9,0,0,1,28,72,0,0,61,1143,344,183,0,0,0,0,0,0,0,0
50686,San Juanito,59,1,0,0,2,0,12,0,0,5,108,27,2,0,0,0,0,0,0,0,0
50689,San Martín,14,14,0,0,9,291,320,0,0,204,4446,1074,131,0,0,0,0,0,0,0,0
50711,Vistahermosa,10,88,0,0,3,130,144,0,0,118,2115,1309,1778,0,0,0,0,0,0,0,0
52001,Pasto,1909,244,11520,0,0,60,6171,0,0,513,28002,6085,557,2158,1312,8354,849,0,0,0,0
52019,Albán,278,1,0,0,0,2,18,0,0,17,300,24,2,0,0,0,0,0,0,0,0
52022,Aldana,61,0,0,0,0,0,27,0,0,15,339,22,0,0,0,0,0,0,0,0,0
52036,Ancuyá,47,0,0,0,0,0,33,0,0,19,463,68,0,0,0,0,0,0,0,0,0
52051,Arboleda,131,1,0,0,1,1,16,0,0,10,208,75,2,0,0,0,0,0,0,0,0
52079,Barbacoas,7,13,0,0,31,19,165,0,0,66,1275,185,2232,0,0,0,0,0,0,0,0
52083,Belén,103,1,0,0,0,0,38,0,0,32,578,28,3,0,0,0,0,0,0,0,0
52110,Buesaco,515,34,0,0,0,0,55,0,0,32,730,230,1,0,0,0,0,0,0,0,0
52203,Colón,132,0,0,0,0,2,21,0,0,10,267,36,4,0,0,0,0,0,0,0,0
52207,Consaca,204,5,0,0,1,0,30,0,0,20,403,57,4,0,0,0,0,0,0,0,0
52210,Contadero,252,0,0,0,0,0,10,0,0,9,149,49,2,0,0,0,0,0,0,0,0
52215,Córdoba,468,4,0,0,0,2,31,0,0,35,524,80,8,0,0,0,0,0,0,0,0
52224,Cuaspud,200,3,0,0,0,0,17,0,0,21,285,36,1,0,0,0,0,0,0,0,0
52227,Cumbal,74,3,0,0,2,4,132,0,0,118,2104,276,208,0,0,0,0,0,0,0,0
52233,Cumbitara,87,5,0,0,1,2,46,0,0,31,644,231,121,0,0,0,0,0,0,0,0
52240,Chachagüí,50,5,0,0,8,4,104,0,0,51,1182,1194,25,0,0,0,0,0,0,0,0
52250,El Charco,11,45,0,0,8,30,43,0,0,12,314,194,2154,0,0,0,0,0,0,0,0
52254,El Peñol,67,1,0,0,1,0,19,0,0,18,284,34,8,0,0,0,0,0,0,0,0
52256,El Rosario,753,1,0,0,0,1,16,0,0,17,274,107,34,0,0,0,0,0,0,0,0
52258,El Tablón de Gómez,497,3,0,0,0,0,20,0,0,15,309,44,6,0,0,0,0,0,0,0,0
52260,El Tambo,223,3,0,0,1,0,57,0,0,46,846,103,9,0,0,0,0,0,0,0,0
52287,Funes,465,1,0,0,0,0,19,0,0,19,302,107,4,0,0,0,0,0,0,0,0
52317,Guachucal,287,0,0,0,0,0,60,0,0,53,987,76,6,0,0,0,0,0,0,0,0
52320,Guaitarilla,349,75,0,0,0,2,46,0,0,41,697,142,3,0,0,0,0,0,0,0,0
52323,Gualmatán,366,1,0,0,1,0,30,0,0,24,462,74,0,0,0,0,0,0,0,0,0
52352,Iles,137,0,0,0,0,0,20,0,0,20,312,140,8,0,0,0,0,0,0,0,0
52354,Imués,41,4,0,0,1,1,25,0,0,19,376,210,1,0,0,0,0,0,0,0,0
52356,Ipiales,517,56,1737,0,0,12,1070,0,0,126,7771,1897,227,431,140,2154,0,0,0,0,0
52378,La Cruz,99,1,0,0,1,0,90,0,0,84,1470,103,0,0,0,0,0,0,0,0,0
52381,La Florida,125,2,0,0,0,0,19,0,0,39,385,95,37,0,0,0,0,0,0,0,0
52385,La Llanada,56,0,0,0,0,2,41,0,0,33,611,82,92,0,0,0,0,0,0,0,0
52390,La Tola,1,16,0,0,0,3,29,0,0,19,388,209,598,0,0,0,0,0,0,0,0
52399,La Unión,767,11,0,0,1,20,149,0,0,96,2065,288,38,0,0,0,0,0,0,0,0
52405,Leiva,602,1,0,0,1,2,35,0,0,27,523,154,32,0,0,0,0,0,0,0,0
52411,Linares,59,0,0,0,1,0,37,0,0,26,544,54,5,0,0,0,0,0,0,0,0
52418,Los Andes,120,2,0,0,0,3,58,0,0,46,881,180,80,0,0,0,0,0,0,0,0
52427,Magüi,1,3,0,0,0,3,20,0,0,15,294,178,1037,0,0,0,0,0,0,0,0
52435,Mallama,16,3,0,0,1,3,78,0,0,61,1162,265,157,0,0,0,0,0,0,0,0
52473,Mosquera,21,40,0,0,0,1,9,0,0,8,82,195,1627,0,0,0,0,0,0,0,0
52480,Nariño,127,3,0,0,0,0,34,0,0,28,501,85,19,0,0,0,0,0,0,0,0
52490,Olaya Herrera,28,79,0,0,2,7,28,0,0,15,259,536,2896,0,0,0,0,0,0,0,0
52506,Ospina,143,2,0,0,2,0,27,0,0,22,359,80,0,0,0,0,0,0,0,0,0
52520,Francisco Pizarro,0,17,0,0,1,0,10,0,0,9,124,146,1238,0,0,0,0,0,0,0,0
52540,Policarpa,213,10,0,0,1,8,66,0,0,47,968,232,122,0,0,0,0,0,0,0,0
52560,Potosí,119,2,0,0,1,0,38,0,0,27,544,53,2,0,0,0,0,0,0,0,0
52565,Providencia,91,0,0,0,0,0,17,0,0,28,282,79,15,0,0,0,0,0,0,0,0
52573,Puerres,511,0,0,0,3,0,49,0,0,37,659,207,51,0,0,0,0,0,0,0,0
52585,Pupiales,349,5,0,0,2,0,81,0,0,55,1110,245,3,0,0,0,0,0,0,0,0
52612,Ricaurte,8,6,0,0,17,63,72,0,0,24,459,453,1044,0,0,0,0,0,0,0,0
52621,Roberto Payán,3,15,0,0,1,3,15,0,0,11,203,75,1153,0,0,0,0,0,0,0,0
52678,Samaniego,343,1,0,0,23,86,157,0,0,120,1772,327,232,0,0,0,0,0,0,0,0
52683,Sandoná,342,11,0,0,8,3,184,0,0,153,2603,366,32,0,0,0,0,0,0,0,0
52685,San Bernardo,171,0,0,0,1,0,24,0,0,21,392,43,3,0,0,0,0,0,0,0,0
52687,San Lorenzo,591,0,0,0,0,1,13,0,0,24,282,121,3,0,0,0,0,0,0,0,0
52693,San Pablo,179,2,0,0,1,0,70,0,0,44,969,166,3,0,0,0,0,0,0,0,0
52694,San Pedro de Cartago,48,1,0,0,0,0,9,0,0,8,162,33,0,0,0,0,0,0,0,0,0
52696,Santa Bárbara,7,3,0,0,3,11,25,0,0,7,176,38,1298,0,0,0,0,0,0,0,0
52699,Santacruz,146,0,0,0,2,1,28,0,0,37,408,28,176,0,0,0,0,0,0,0,0
52720,Sapuyes,58,0,0,0,0,0,24,0,0,46,494,88,1,0,0,0,0,0,0,0,0
52786,Taminango,505,7,0,0,3,6,106,0,0,89,1617,518,15,0,0,0,0,0,0,0,0
52788,Tangua,396,1,0,0,0,0,24,0,0,15,320,143,3,0,0,0,0,0,0,0,0
52835,San Andrés de Tumaco,78,882,228,0,0,184,933,0,0,209,5845,3575,12853,55,916,1581,0,0,0,0,0
52838,Túquerres,312,94,0,0,0,5,0,0,0,39,156,496,27,0,0,0,0,0,0,0,0
52885,Yacuanquer,357,4,0,0,12,0,57,0,0,25,467,155,3,0,0,0,0,0,0,0,0
54001,Cúcuta,1267,1446,9899,0,0,859,15296,0,0,1538,71152,28113,8861,1855,2686,21481,853,0,0,0,0
54003,Abrego,352,102,0,0,10,4,204,0,0,131,2748,300,14,0,0,0,0,0,0,0,0
54051,Arboledas,246,2,0,0,1,1,25,0,0,16,359,102,16,0,0,0,0,0,0,0,0
